Timestamp,measure.rpm,real_current,pid_Output
254567193,-7314,100,-266.668
254599653,-7340,11,-357.931
254633686,-7362,100,-421.561
254663701,-7408,82,-451.005
254698240,-7429,-307,-747.931
254727680,-7460,-440,-252.86
254759882,-7477,-903,-534.799
254782306,-7516,-482,-312.934
254814916,-7560,146,-328.263
254854350,-7588,-256,101.888
254897611,-7632,-652,-415.035
254927305,-7672,-800,30.0414
254957737,-7694,-454,-299.13
254992278,-7723,-38,-390.144
255018531,-7752,-224,-171.118
255050122,-7769,78,-339.232
255081276,-7803,-558,-305.276
255112600,-7855,-881,-143.398
255142923,-7859,-56,-290.468
255162241,-7876,-450,-190.365
255188104,-7923,46,-139.399
255224064,-7953,-430,-21.355
255255150,-7995,-873,-259.476
255286839,-8031,-550,-729.814
255317893,-8047,-746,-148.805
255346279,-8084,-354,-156.582
255379074,-8094,-104,-560.753
255403298,-8141,-617,-60.6699
255438821,-8167,107,-314.862
255470359,-8219,-778,-455.753
255502105,-8223,-405,-158.74
255532998,-8260,-668,-428.83
255565572,-8296,-584,-630.88
255595678,-8330,-599,-220.908
255628043,-8362,-313,-317.078
255658499,-8403,-386,-249.109
255688494,-8417,-548,-398.154
255720564,-8450,-449,-197.057
255751689,-8487,154,-199.108
255779228,-8512,213,-442.21
255811810,-8544,-20,-456.195
255844914,-8571,-196,-438.233
255871683,-8606,-69,-501.28
255907592,-8649,-196,-199.315
255938838,-8672,-763,-294.358
255971365,-8703,325,-335.41
256000310,-8743,-154,-325.446
256035944,-8771,-722,-450.496
256067529,-8804,-592,-234.593
256095281,-8831,-5,-409.258
256126526,-8846,-963,-238.798
256159025,-8881,315,-525.787
256191767,-8862,73,-1341.66
256217904,-7969,20622,30000
256252624,-6202,11102,15454.8
256283209,-6095,-325,-320.289
256316817,-6093,139,-375.652
256348135,-6147,-364,213.258
256380448,-6164,-239,-274.381
256412008,-6193,2,-123.99
256439864,-6249,-190,-274.454
256473504,-6252,-755,-38.9292
256507427,-6290,-122,-315.806
256533992,-6314,-238,-200.776
256566623,-6344,-376,-93.1394
256594218,-6378,-231,-339.456
256660886,-6452,-19,49.9526
256691363,-6466,5,-325.872
256722205,-6508,-364,-460.763
256752883,-6539,-214,-418.936
256786812,-6570,-448,-195.843
256810686,-6612,-720,-464.008
256846645,-6634,-25,-403.715
256878156,-6661,-600,-278.011
256911044,-6700,32,-331.997
256942487,-6724,-758,-469.045
256974224,-6775,-57,-40.9316
257008181,-6799,-776,-365.105
257031457,-6828,-284,-218.028
257070115,-6860,-255,-91.1833
257100008,-6895,-247,-132.099
257129608,-6908,-265,-428.529
257164270,-6959,-492,-491.199
257210370,-6999,-282,-63.4168
257239948,-7030,-309,-399.106
257273319,-7058,-171,-536.549
257304370,-7090,-686,-91.4518
257332083,-7120,-20,-389.474
257365550,-7156,219,-500.527
257397549,-7188,-776,-380.559
257422773,-7210,84,-44.5912
257456684,-7243,-422,-166.534
257485782,-7276,-749,-256.328
257519933,-7302,-209,-379.697
257549569,-7338,-445,-551.739
257581475,-7360,-519,-86.8286
257615123,-7381,143,-166.819
257636008,-7416,-254,-465.854
257669371,-7455,-154,-23.9118
257707547,-7495,-4,-125.929
257736765,-7534,412,-494.718
257767438,-7564,327,91.097
257801611,-7591,175,-553.053
257833085,-7628,42,-52.7623
257861070,-7643,365,-526.173
257889005,-7672,142,81.871
257923565,-7691,242,-390.175
257958111,-7736,324,-383.219
257985788,-7776,31,-442.378
258013965,-7794,-49,-189.291
258042916,-7830,-323,125.421
258078519,-7864,-297,-472.649
258110124,-7902,52,-761.413
258140198,-7907,-174,-462.488
258168966,-7979,-620,-437.482
258207335,-7997,-372,-340.414
258232698,-7991,-732,-222.723
258241844,-8033,-471,-143.004
258278589,-8077,-580,-399.958
258319032,-8117,-829,-412.741
258362357,-8131,-869,-227.786
258392350,-8180,-404,-476.671
258424962,-8197,-93,-443.653
258453136,-8249,-14,-328.833
258489239,-8291,303,-362.039
258533287,-8319,-843,-110.926
258563479,-8340,-388,239.055
258592616,-8380,-103,-358.016
258627605,-8411,190,-76.3514
258657877,-8447,-503,-249.017
258690156,-8499,-144,-263.976
258723707,-8504,-395,-319.368
258754506,-8545,-519,-437.512
258785659,-8568,-498,-295.534
258820335,-8587,-173,-158.431
258842226,-8612,63,-227.488
258853672,-8644,-1135,0
258894043,-8688,-767,-510.574
258923329,-8708,-94,-256.472
258956123,-8741,-238,-224.83
258986757,-8769,-157,-201.743
259020047,-8791,-940,-251.301
259051020,-8827,-97,-280.471
259083109,-8858,-344,-134.157
259113459,-8864,77,-550.878
259145549,-8873,-568,-1757.39
259178729,-7600,18511,30000
259210094,-6101,8497,10173.3
259239114,-6100,249,754.073
259273508,-6105,116,-528.944
259299863,-6145,-257,-204.987
259335120,-6165,-205,-127.015
259364930,-6189,-505,-654.353
259395548,-6239,-376,-211.479
259429326,-6244,91,150.09
259452163,-6269,-146,-127.147
259463219,-6319,143,-358.407
259503091,-6330,-110,-349.317
259534338,-6375,-303,-515.14
259566873,-6407,-72,-19.2877
259598792,-6426,-661,-469.323
259631925,-6475,331,-189.36
259661271,-6478,-930,-155.444
259692686,-6532,-82,-476.378
259723181,-6557,-596,-191.066
259755424,-6600,-79,-459.477
259786362,-6630,-136,-183.58
259817495,-6645,-316,-54.6047
259849964,-6667,-777,-499.611
259870238,-6702,-995,-373.656
259909376,-6745,-169,-86.6899
259941458,-6788,-328,-306.399
259971688,-6804,-298,-16.7651
260002393,-6856,5,-228.804
260037096,-6894,-172,-745.849
260071411,-6920,-18,-289.704
260113682,-6932,0,-645.935
260145492,-6966,-388,0
260175560,-7020,44,-198.843
260209261,-7044,-383,0
260241704,-7077,-14,-246.206
260266315,-7091,-432,59.2223
260304007,-7137,-574,0.792635
260333591,-7187,103,-394.184
260365008,-7195,-104,-608.939
260396356,-7235,-455,-454.628
260428267,-7267,-143,87.7881
260459966,-7295,-279,-37.5121
260486907,-7319,-192,153.989
260524124,-7348,-494,-46.426
260554705,-7409,-780,-487.43
260588366,-7413,-1005,-236.544
260618987,-7446,-445,92.4815
260654604,-7478,-432,-323.575
260682001,-7517,200,-200.603
260711209,-7557,-20,-160.627
260743265,-7603,-266,90.2775
260776468,-7606,-438,-415.65
260805716,-7626,293,-97.5925
260842713,-7673,-453,-340.863
260871054,-7676,-735,-287.524
260886614,-7701,-103,-318.826
260917407,-7751,137,-241.815
260946936,-7767,66,-394.9
260978052,-7818,-258,-20.9732
261008894,-7844,-824,-15.7973
261040322,-7877,125,-413.001
261073883,-7906,-309,-202.136
261092456,-7939,-99,-77.006
261135776,-7973,-279,-143.858
261164379,-7990,-894,-24.1304
261197559,-8036,-745,-55.9696
261229911,-8070,-363,-177.392
261261205,-8098,468,-534.055
261290521,-8122,-794,-236.535
261322142,-8151,-593,-136.282
261353515,-8182,3,-378.809
261383263,-8236,155,-728.972
261414680,-8242,-910,-289.445
261446584,-8276,-548,-275.476
261476830,-8303,-1058,-287.706
261503905,-8340,-645,34.8085
261538862,-8373,438,-268.897
261570040,-8393,173,-269.417
261602622,-8445,-300,-268.893
261667449,-8490,-30,-225.244
261689203,-8531,-148,-64.0866
261719205,-8563,-189,-267.208
261753023,-8602,12,-487.776
261788071,-8615,-224,-154.208
261818204,-8656,-374,-417.845
261850624,-8680,-922,-244.502
261882517,-8710,-67,-695.918
261913846,-8741,-708,-327.837
261942054,-8774,-272,-201.679
261973994,-8797,-710,-683.563
262004590,-8837,-6,-428.103
262038190,-8862,-300,-258.429
262069696,-8858,-802,-477.582
262096305,-8878,-511,-1903.07
262129714,-7581,15551,30000
262162019,-6058,4326,6182.3
262193352,-6085,-94,-62.3853
262222362,-6106,14,-389.328
262253899,-6151,-526,-16.3662
262288049,-6157,-461,-202.4
262314589,-6196,-62,-139.473
262348499,-6242,222,-497.862
262378016,-6284,-400,-297.525
262409721,-6287,-241,-127.316
262440611,-6310,-315,-245.708
262472309,-6363,-463,-428.531
262502605,-6383,-730,-67.6551
262532621,-6423,-13,-487.581
262565105,-6455,33,-277.694
262594558,-6490,-569,-481.773
262629788,-6524,-352,-321.438
262658391,-6536,-73,98.0554
262678254,-6554,-942,-102.669
262697026,-6585,-119,-296.893
262735491,-6622,-172,-58.9392
262769316,-6645,207,-567.979
262799613,-6691,-785,173.716
262831055,-6720,-45,-664.545
262864182,-6747,-221,-470.353
262895393,-6756,-206,-412.123
262922868,-6809,-546,-212.153
262955134,-6850,-374,-344.202
262986959,-6863,174,-347.844
263019522,-6906,-335,-580.422
263051334,-6948,234,-79.0803
263084474,-6958,-160,-559.349
263113808,-6993,34,-412.499
263145474,-7044,-707,-339.415
263175716,-7081,-541,-258.473
263207401,-7088,14,14.273
263237758,-7134,-291,-48.5321
263268545,-7137,-336,-42.5445
263288789,-7175,-287,-648.618
263313883,-7185,-873,-205.625
263346276,-7241,-227,-59.6529
263375483,-7263,270,82.0082
263407869,-7292,-54,120.303
263443269,-7339,233,-634.445
263475097,-7362,-266,75.2835
263504700,-7378,14,-385.832
263532981,-7423,-583,-109.84
263565558,-7456,-212,-374.037
263599077,-7492,-371,-685.899
263632481,-7518,-1060,40.9944
263675339,-7554,-263,0
263708265,-7582,-546,-420.905
263730201,-7625,-199,-166.12
263766034,-7657,-168,-276.151
263798075,-7691,-148,-459.265
263831969,-7713,-683,-771.23
263864672,-7742,-661,-156.264
263895899,-7782,-408,-535.301
263926520,-7806,-70,-597.316
263955763,-7851,-111,-304.255
263989164,-7880,-268,-497.407
264017548,-7892,147,-177.612
264051742,-7934,-303,-149.481
264083797,-7967,-347,-194.712
264114075,-7978,207,-9.85725
264148688,-8017,-160,-292.607
264179815,-8055,-220,-275.613
264210934,-8118,210,-552.681
264240228,-8122,-252,-346.657
264272810,-8139,-101,53.6171
264305414,-8167,-642,-584.414
264331948,-8233,159,-264.519
264365579,-8236,-828,-45.4485
264399045,-8287,408,-375.42
264429632,-8311,-109,-440.796
264459763,-8350,-106,-657.493
264492365,-8368,-129,-60.2824
264527041,-8403,-22,-272.314
264549668,-8452,-454,-245.432
264584261,-8464,-468,35.5716
264617687,-8510,-562,-311.728
264649035,-8521,159,-205.136
264679465,-8564,175,-340.935
264712260,-8589,-230,54.6705
264739467,-8636,-219,-494.376
264772874,-8654,-1014,-326.355
264803535,-8699,-319,-294.455
264836131,-8707,-610,-349.496
264865409,-8760,-869,-366.621
264896440,-8777,-39,-239.918
264924740,-8808,-564,123.227
264960028,-8843,-224,-602.731
264991777,-8865,-553,-423.541
265022897,-8855,174,-537.298
265053161,-8882,170,-1748.93
265084426,-7197,15450,30000
265117090,-6063,4259,4195.55
265139243,-6049,-668,-332.381
265151456,-6098,-166,-425.355
265192639,-6112,-76,64.1912
265224568,-6156,-545,-285.458
265257915,-6189,-342,0
265286898,-6221,-324,-242.707
265321748,-6264,-645,-357.576
265350757,-6289,-484,-498.404
265382918,-6317,263,-630.605
265415552,-6361,-156,-218.672
265444476,-6373,-472,-259.533
265475750,-6407,-128,-609.036
265506260,-6436,-501,-798.091
265530997,-6476,-435,-151.959
265566980,-6504,-367,-141.699
265599297,-6516,-237,-79.6837
265632575,-6562,-177,-320.933
265662479,-6607,-232,62.2909
265696047,-6623,-390,-11.2541
265725205,-6641,-560,-621.034
265740521,-6665,-723,-392.987
265765497,-6703,-159,59.5941
265799235,-6747,-363,-277.608
265829679,-6772,-64,0
265862867,-6812,-151,-188.632
265895893,-6819,274,-298.244
265928716,-6852,1,-419.321
265953157,-6891,-351,-270.223
265989311,-6932,-375,93.1087
266018873,-6933,-258,-600.385
266047265,-6989,110,-162.058
266084487,-7011,-133,-137.458
266112503,-7063,320,-411.497
266145705,-7064,-348,-175.547
266174294,-7110,60,-341.525
266205727,-7135,-690,69.5648
266236962,-7167,-270,-366.62
266267063,-7206,33,-199.678
266300372,-7242,-448,-509.811
266333946,-7277,-149,124.249
266362895,-7306,-809,-121.863
266393653,-7340,-672,-218.618
266425930,-7363,-447,-230.89
266456203,-7396,-311,-862.902
266487273,-7422,-422,97.0666
266519650,-7445,-756,-92.9719
266551267,-7469,148,47.9966
266579420,-7511,-409,-622.668
266648479,-7594,-185,-127.113
266674553,-7610,-721,-413.156
266707766,-7643,-103,-121.193
266739409,-7683,22,-566.453
266771160,-7711,-83,-83.9829
266802840,-7752,193,-188.048
266833008,-7783,-84,-62.6532
266863513,-7810,-719,-253.378
266895688,-7823,35,0
266925457,-7859,44,-381.274
266955416,-7902,-748,-67.3831
266988612,-7922,-726,-199.605
267020380,-7962,126,-157.41
267051372,-7993,-406,-361.429
267083900,-8017,-275,-367.48
267114750,-8048,-667,-305.475
267145006,-8062,-478,-389.795
267167485,-8100,-826,-521.253
267204265,-8144,212,-437.793
267236395,-8182,-327,-629.834
267269588,-8185,-1010,-97.7485
267299021,-8239,-435,-519.964
267329982,-8258,-699,-26.9499
267365899,-8301,-1099,-538.989
267389438,-8328,-339,-487.057
267424832,-8362,313,-487.166
267453964,-8386,-568,-70.1052
267486915,-8428,-613,-562.92
267515963,-8443,-1257,-248.186
267550248,-8488,100,-372.221
267579540,-8507,-816,-113.228
267610188,-8555,203,-417.315
267643921,-8568,149,-318.345
267672735,-8614,-1060,-372.443
267706678,-8640,-864,-451.441
267736073,-8661,201,-440.475
267762232,-8691,-861,-372.586
267796354,-8730,124,-291.556
267829339,-8750,-684,-62.5939
267857959,-8804,-18,-282.684
267889055,-8827,-63,-480.625
267923856,-8852,-63,-37.0448
267956828,-8882,-222,-599.775
267983098,-8877,-326,-1125.88
268016517,-8605,6419,30000
268045080,-6565,13717,27006.3
268076974,-6066,-264,-239.305
268108292,-6087,-386,425.095
268139300,-6151,-232,-280.488
268172231,-6153,-124,184.624
268195044,-6177,-288,-536.243
268234523,-6210,-40,-316.43
268262591,-6265,-29,-158.475
268297536,-6280,-128,-166.695
268324969,-6308,-406,-263.824
268358258,-6347,-336,-296.588
268389481,-6356,-84,-163.706
268413935,-6402,-372,-276.678
268447042,-6438,-284,-522.711
268480449,-6460,-460,-465.6
268511574,-6510,96,-487.817
268542920,-6533,-5,-256.922
268574051,-6568,-240,-366.87
268608795,-6583,148,-33.747
268636618,-6612,-509,-297.938
268667527,-6658,140,156.021
268701252,-6684,-730,-490.357
268730443,-6717,-288,-146.055
268763878,-6741,-296,-297.089
268793692,-6767,-190,95.87
268829314,-6789,-232,-841.196
268853914,-6844,-7,-395.289
268886697,-6876,42,-243.214
268916161,-6893,115,-260.052
268948460,-6928,341,-422.443
268979066,-6957,-1015,-373.208
269004631,-6989,-536,-471.386
269039900,-7029,-89,-447.405
269071255,-7069,-381,-391.413
269103893,-7085,-279,-162.52
269133801,-7114,-548,-158.53
269166852,-7158,-579,-271.494
269199432,-7184,-31,-71.5339
269222149,-7231,-496,-451.962
269256918,-7251,-639,106.404
269288805,-7274,-53,-272.781
269320763,-7293,-446,-384.432
269352051,-7334,-609,-443.321
269384576,-7382,174,-465.514
269414566,-7402,-628,-367.862
269445941,-7435,-797,31.8071
269477065,-7448,-579,45.1069
269509232,-7476,-199,-144.734
269538564,-7529,-266,96.8382
269569322,-7541,77,-259.213
269585863,-7575,-743,-337.107
269607615,-7595,-293,-494.468
269644415,-7636,-102,-497.616
269675058,-7659,-224,-86.6362
269706672,-7701,169,-97.4177
269740200,-7738,188,-506.246
269770683,-7753,342,-547.202
269801568,-7776,-372,-472.552
269826260,-7820,24,-104.348
269860556,-7850,-30,-488.342
269893162,-7888,15,314.407
269924218,-7899,-430,-250.501
269956053,-7934,-654,103.51
269988002,-7985,-180,-425.282
270018825,-8016,25,-495.836
270050390,-8031,-84,-357.61
270080867,-8070,-1053,-52.6569
270112756,-8101,187,-750.044
270143396,-8142,237,-368.733
270174478,-8145,-647,-518.772
270199669,-8182,-523,-179.221
270235326,-8212,-996,-656.656
270264037,-8262,-375,-380.619
270297757,-8279,118,-362.069
270331755,-8313,440,-317.964
270364515,-8337,-344,-157.905
270396094,-8378,-967,-228.113
270422859,-8411,403,-536.545
270454742,-8437,-479,0
270485018,-8491,-255,-452.997
270516552,-8494,-789,-290.996
270548452,-8536,-893,-463.217
270580149,-8558,-328,-277.292
270614184,-8600,-624,-231.326
270640433,-8619,-1095,-157.382
270671871,-8652,367,-152.645
270700894,-8685,-7,-418.406
270731458,-8718,-316,-450.495
270768089,-8738,448,-312.516
270796645,-8774,-48,-392.582
270828939,-8820,-144,-572.508
270859952,-8852,-162,-369.651
270892860,-8864,496,-451.491
270921575,-8879,557,-1148.82
270953123,-8882,-611,-1279.24
270984469,-7473,14804,30000
271010100,-6068,1199,1427.72
271045703,-6077,-240,-378.974
271077552,-6106,-54,-194.117
271110803,-6151,-596,228.199
271141614,-6170,-666,-440.372
271173933,-6192,-135,-599.249
271204734,-6243,-192,-376.44
271226854,-6263,65,-55.3765
271263962,-6313,-660,-388.496
271296099,-6342,-427,-188.556
271328849,-6374,-63,153.507
271359575,-6398,-352,-364.675
271390145,-6433,-364,-286.384
271423879,-6456,-63,-529.657
271446927,-6488,-428,-458.743
271482184,-6523,-446,-192.099
271514689,-6553,68,51.0976
271546469,-6599,-193,-274.857
271579771,-6626,51,0
271609805,-6646,-121,-62.9814
271676458,-6706,-225,-56.9958
271702344,-6741,-132,-47.0376
271733108,-6787,-305,-48.7872
271764873,-6791,-656,-438.685
271797705,-6830,-758,-348.087
271821728,-6864,250,-313.372
271856335,-6892,-93,-104.738
271886704,-6911,-67,-677.615
271920039,-6946,-541,129.92
271950503,-6998,-75,90.5372
271982502,-7021,218,-631.748
272014316,-7046,226,-562.767
272038238,-7074,246,-531.885
272073136,-7126,-466,-253.454
272107069,-7145,-406,-139.413
272137294,-7167,-82,-294.066
272167857,-7204,-165,112.896
272200124,-7232,323,-597.608
272230371,-7272,-120,-174.436
272247405,-7284,-209,33.3368
272288966,-7342,-22,-190.098
272321536,-7365,155,-137.743
272351066,-7397,332,-153.829
272385140,-7425,79,-565.51
272417166,-7460,92,-624.871
272448027,-7481,92,0
272470362,-7511,-327,-313.04
272508441,-7526,-56,-264.08
272538674,-7583,-551,50.0118
272568163,-7605,-135,-387.974
272601209,-7634,-501,-79.8919
272634889,-7678,43,-391.103
272667206,-7703,-91,-50.0626
272696899,-7726,-732,-338.312
272728215,-7762,-785,-378.957
272760433,-7795,-610,-291.245
272791223,-7811,-163,-407.288
272824618,-7867,-47,-359.163
272852603,-7886,-477,-199.36
272885585,-7905,155,-25.3499
272914054,-7955,282,-403.297
272946127,-7988,111,-592.472
272977784,-8013,-474,-151.645
273008814,-8051,-566,-58.5237
273042514,-8081,240,-35.4305
273065321,-8106,-122,-612.34
273102124,-8137,-89,-292.662
273135147,-8162,-421,144.27
273166808,-8200,224,-264.621
273200742,-8230,222,-254.773
273233826,-8268,-66,-107.813
273266194,-8292,-155,-253.866
273296223,-8328,-285,-543.028
273326804,-8366,382,-15.9188
273357045,-8394,-106,82.0408
273388998,-8442,-102,-337.99
273419999,-8460,426,-461.062
273448028,-8506,54,-327.023
273483269,-8512,-123,-576.15
273510218,-8536,-574,-255.166
273545053,-8578,-719,-344.275
273573999,-8612,-747,-492.285
273607768,-8636,-350,-346.314
273639538,-8674,428,-197.352
273665281,-8695,-635,-346.397
273698183,-8743,546,-582.436
273732976,-8763,-493,-441.481
273759339,-8801,-285,-148.175
273791407,-8835,-780,-300.565
273822780,-8846,-729,84.1174
273857025,-8865,-659,-429.654
273883905,-8865,-186,-1129.81
273916665,-8243,15265,30000
273947477,-6357,13195,20424.9
273979995,-6058,-1128,-422.203
274010340,-6091,-133,-477.196
274041804,-6129,-199,353.487
274074371,-6177,-310,-502.272
274100653,-6172,-517,-28.2861
274117007,-6191,-199,-531.372
274147717,-6253,-73,-550.867
274180003,-6267,122,0
274210143,-6289,-575,-247.439
274243125,-6329,-366,-282.544
274276569,-6363,-43,88.6814
274304950,-6399,-477,-603.299
274337822,-6429,-407,-32.1723
274368141,-6449,-502,-228.624
274400013,-6494,279,-586.032
274432637,-6521,-59,-41.8422
274461936,-6543,-527,-550.732
274488746,-6572,-484,-269.962
274525442,-6605,-40,-182.804
274552974,-6643,-62,-272.979
274586870,-6663,-627,-871.087
274617088,-6706,-187,-404.192
274650161,-6733,-39,-307.407
274682435,-6761,-322,219.362
274710156,-6810,413,-292.165
274743296,-6815,-95,-310.078
274772698,-6869,-185,-373.109
274806350,-6893,-741,-494.12
274835381,-6940,-659,110.267
274868017,-6955,185,-9.19376
274897715,-6978,-225,-95.31
274928262,-7023,-356,243.889
